source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents
GO:BP,GO:0045428,regulation of nitric oxide biosynthetic process,5.992715303725453e-07,True,"""Any process that modulates the frequency, rate or extent of the chemical reactions and pathways resulting in the formation of nitric oxide."" [GOC:go_curators]",55,389,12,20972,0.030848329048843187,0.21818181818181817,query_1,"['GO:0006809', 'GO:0009889', 'GO:0080164']"
GO:BP,GO:2000351,regulation of endothelial cell apoptotic process,5.992715303725453e-07,True,"""Any process that modulates the frequency, rate or extent of endothelial cell apoptotic process."" [GOC:mah, GOC:mtg_apoptosis]",55,389,12,20972,0.030848329048843187,0.21818181818181817,query_1,"['GO:0042981', 'GO:0072577']"
REAC,REAC:R-HSA-5603041,IRAK4 deficiency (TLR2/4),6.182676116898258e-07,True,IRAK4 deficiency (TLR2/4),18,357,9,11056,0.025210084033613446,0.5,query_1,['REAC:R-HSA-5602358']
GO:BP,GO:0001936,regulation of endothelial cell proliferation,6.207656019101123e-07,True,"""Any process that modulates the frequency, rate, or extent of endothelial cell proliferation."" [GOC:add]",130,389,17,20972,0.043701799485861184,0.13076923076923078,query_1,"['GO:0001935', 'GO:0050678']"
HPA,HPA:0470201,Skin 2; endothelial cells[≥Low],6.213459759265982e-07,True,Skin 2; endothelial cells[≥Low],887,285,54,11007,0.18947368421052632,0.060879368658399095,query_1,['HPA:0470000']
WP,WP:WP5198,Inflammatory bowel disease signaling,6.330804905065668e-07,True,Inflammatory bowel disease signaling,43,329,13,8899,0.03951367781155015,0.3023255813953488,query_1,['WP:000000']
GO:CC,GO:0031012,extracellular matrix,6.692958221378438e-07,True,"""A structure lying external to one or more cells, which provides structural support, biochemical or biomechanical cues for cells or tissues."" [GOC:BHF, GOC:mah, GOC:rph, PMID:21123617, PMID:28089324, PMID:33605520]",339,393,25,22155,0.06361323155216285,0.07374631268436578,query_1,['GO:0030312']
KEGG,KEGG:04064,NF-kappa B signaling pathway,6.731163774639931e-07,True,NF-kappa B signaling pathway,103,324,19,8716,0.05864197530864197,0.18446601941747573,query_1,['KEGG:00000']
REAC,REAC:R-HSA-389948,Co-inhibition by PD-1,6.78544233112508e-07,True,Co-inhibition by PD-1,24,357,10,11056,0.028011204481792718,0.4166666666666667,query_1,['REAC:R-HSA-388841']
HP,HP:0100763,Abnormality of the lymphatic system,6.947210254500732e-07,True,"An anomaly of the lymphatic system, a network of lymphatic vessels that carry a clear fluid called lymph unidirectionally towards either the right lymphatic duct or the thoracic duct, which in turn drain into the right and left subclavian veins respectively.",814,145,53,5200,0.36551724137931035,0.06511056511056511,query_1,"['HP:0002597', 'HP:0002715']"
GO:CC,GO:0030312,external encapsulating structure,7.108135569899209e-07,True,"""A structure that lies outside the plasma membrane and surrounds the entire cell or cells. This does not include the periplasmic space."" [GOC:go_curators]",340,393,25,22155,0.06361323155216285,0.07352941176470588,query_1,"['GO:0071944', 'GO:0110165']"
WP,WP:WP5540,Multiple sclerosis mechanism and therapies,7.414166978756718e-07,True,Multiple sclerosis mechanism and therapies,9,329,7,8899,0.02127659574468085,0.7777777777777778,query_1,['WP:000000']
GO:BP,GO:0080164,regulation of nitric oxide metabolic process,7.500792634841795e-07,True,"""Any process that modulates the frequency, rate or extent of the chemical reactions and pathways involving nitric oxide, nitrogen monoxide (NO), a colorless gas only slightly soluble in water."" [GOC:DHL]",56,389,12,20972,0.030848329048843187,0.21428571428571427,query_1,"['GO:0019222', 'GO:0046209']"
HP,HP:0011893,Abnormal leukocyte count,7.724071710951143e-07,True,Number of leukocytes per volume of blood beyond normal limits.,505,145,40,5200,0.27586206896551724,0.07920792079207921,query_1,['HP:0001881']
GO:MF,GO:0042609,CD4 receptor binding,7.725859451075657e-07,True,"""Binding to a CD4, a receptor found on the surface of T cells, monocytes and macrophages."" [GOC:jl, MSH:D015704]",8,386,6,20208,0.015544041450777202,0.75,query_1,['GO:0005102']
GO:MF,GO:0005035,death receptor activity,8.331124238703883e-07,True,"""Combining with an extracellular messenger (called a death ligand), and transmitting the signal from one side of the plasma membrane to the other to initiate apoptotic or necrotic cell death."" [GOC:bf, GOC:BHF, GOC:ecd, GOC:mtg_apoptosis, GOC:rl, PMID:10209153]",13,386,7,20208,0.018134715025906734,0.5384615384615384,query_1,['GO:0004888']
WP,WP:WP5562,Celiac disease mechanism and therapies,8.697036655075694e-07,True,Celiac disease mechanism and therapies,13,329,8,8899,0.0243161094224924,0.6153846153846154,query_1,['WP:000000']
GO:BP,GO:0033002,muscle cell proliferation,8.814690468280724e-07,True,"""The expansion of a muscle cell population by cell division."" [CL:0000187, GOC:mah]",190,389,20,20972,0.05141388174807198,0.10526315789473684,query_1,['GO:0008283']
HP,HP:0000099,Glomerulonephritis,9.103679569947182e-07,True,Inflammation of the renal glomeruli.,120,145,19,5200,0.1310344827586207,0.15833333333333333,query_1,"['HP:0000095', 'HP:0000123']"
GO:BP,GO:0050854,regulation of antigen receptor-mediated signaling pathway,9.198461129334108e-07,True,"""Any process that modulates the frequency, rate or extent of signaling pathways initiated by the cross-linking of an antigen receptor on a B- or T cell."" [GOC:ai]",70,389,13,20972,0.033419023136246784,0.18571428571428572,query_1,"['GO:0009966', 'GO:0050776', 'GO:0050851']"
HP,HP:0004370,Abnormality of temperature regulation,9.251632559009024e-07,True,An abnormality of temperature homeostasis.,576,145,43,5200,0.296551724137931,0.07465277777777778,query_1,['HP:0012337']
GO:BP,GO:1903707,negative regulation of hemopoiesis,9.281436703572587e-07,True,"""Any process that stops, prevents or reduces the frequency, rate or extent of hemopoiesis."" [GO_REF:0000058, GOC:pad, GOC:PARL, GOC:TermGenie, PMID:20080761]",116,389,16,20972,0.04113110539845758,0.13793103448275862,query_1,"['GO:0002683', 'GO:0010721', 'GO:0030097', 'GO:0051241', 'GO:1903706']"
GO:BP,GO:0043030,regulation of macrophage activation,9.343684219182258e-07,True,"""Any process that modulates the frequency or rate of macrophage activation."" [GOC:jl]",57,389,12,20972,0.030848329048843187,0.21052631578947367,query_1,"['GO:0002694', 'GO:0042116']"
GO:BP,GO:0002639,positive regulation of immunoglobulin production,9.343684219182258e-07,True,"""Any process that activates or increases the frequency, rate, or extent of immunoglobulin production."" [GOC:add]",57,389,12,20972,0.030848329048843187,0.21052631578947367,query_1,"['GO:0002377', 'GO:0002637', 'GO:0002702']"
HP,HP:0031446,Erosion of oral mucosa,9.717351378365304e-07,True,Loss of the superficial layer of the oral mucosa usually resulting in a shallow or crusted lesion.,107,145,18,5200,0.12413793103448276,0.16822429906542055,query_1,['HP:0011830']
GO:BP,GO:0001666,response to hypoxia,9.72226666929442e-07,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus indicating lowered oxygen tension. Hypoxia, defined as a decline in O2 levels below normoxic levels of 20.8 - 20.95%, results in metabolic adaptation at both the cellular and organismal level."" [GOC:hjd]",278,389,24,20972,0.061696658097686374,0.08633093525179857,query_1,"['GO:0006950', 'GO:0036293']"
GO:BP,GO:0002275,myeloid cell activation involved in immune response,9.78770160827007e-07,True,"""A change in the morphology or behavior of a myeloid cell resulting from exposure to an activating factor such as a cellular or soluble ligand, leading to the initiation or perpetuation of an immune response."" [GOC:add, ISBN:0781735149]",100,389,15,20972,0.038560411311053984,0.15,query_1,"['GO:0002274', 'GO:0002366']"
GO:BP,GO:0060429,epithelium development,9.935383339599076e-07,True,"""The process whose specific outcome is the progression of an epithelium over time, from its formation to the mature structure. An epithelium is a tissue that covers the internal or external surfaces of an anatomical structure."" [GOC:dph, GOC:mtg_lung]",1234,389,56,20972,0.14395886889460155,0.04538087520259319,query_1,['GO:0009888']
GO:BP,GO:0003158,endothelium development,1.0049765693103956e-06,True,"""The process whose specific outcome is the progression of an endothelium over time, from its formation to the mature structure. Endothelium refers to the layer of cells lining blood vessels, lymphatics, the heart, and serous cavities, and is derived from bone marrow or mesoderm. Corneal endothelium is a special case, derived from neural crest cells."" [GOC:mtg_heart]",134,389,17,20972,0.043701799485861184,0.12686567164179105,query_1,['GO:0060429']
GO:BP,GO:0150077,regulation of neuroinflammatory response,1.0435230951566281e-06,True,"""Any process that modulates the frequency, rate or extent of neuroinflammatory response."" [GOC:aruk, GOC:bc, PMID:10981966, PMID:11099416, PMID:18164423]",35,389,10,20972,0.02570694087403599,0.2857142857142857,query_1,"['GO:0050727', 'GO:0150076']"
GO:BP,GO:0042117,monocyte activation,1.0468811941356645e-06,True,"""The change in morphology and behavior of a monocyte resulting from exposure to a cytokine, chemokine, cellular ligand, or soluble factor."" [GOC:mgi_curators, ISBN:0781735149]",12,389,7,20972,0.017994858611825194,0.5833333333333334,query_1,['GO:0002274']
GO:BP,GO:1905952,regulation of lipid localization,1.0844332670534033e-06,True,"""Any process that modulates the frequency, rate or extent of lipid localization."" [GO_REF:0000058, GOC:TermGenie, PMID:17564681]",153,389,18,20972,0.04627249357326478,0.11764705882352941,query_1,"['GO:0010876', 'GO:0032879']"
REAC,REAC:R-HSA-5357769,Caspase activation via extrinsic apoptotic signalling pathway,1.09868695612862e-06,True,Caspase activation via extrinsic apoptotic signalling pathway,25,357,10,11056,0.028011204481792718,0.4,query_1,['REAC:R-HSA-109581']
GO:BP,GO:0061045,negative regulation of wound healing,1.1073121178022018e-06,True,"""Any process that decreases the rate, frequency, or extent of the series of events that restore integrity to a damaged tissue, following an injury."" [GOC:dph]",71,389,13,20972,0.033419023136246784,0.18309859154929578,query_1,"['GO:0032102', 'GO:0042060', 'GO:0061041', 'GO:1903035']"
GO:BP,GO:0097028,dendritic cell differentiation,1.1581242694315339e-06,True,"""The process in which a precursor cell type acquires the specialized features of a dendritic cell. A dendritic cell is a leukocyte of dendritic lineage specialized in the uptake, processing, and transport of antigens to lymph nodes for the purpose of stimulating an immune response via T cell activation."" [CL:0000451, GOC:pr]",46,389,11,20972,0.028277634961439587,0.2391304347826087,query_1,['GO:1903131']
GO:BP,GO:0045637,regulation of myeloid cell differentiation,1.1828125191939184e-06,True,"""Any process that modulates the frequency, rate or extent of myeloid cell differentiation."" [GOC:go_curators]",214,389,21,20972,0.05398457583547558,0.09813084112149532,query_1,"['GO:0030099', 'GO:1903706']"
GO:BP,GO:0009612,response to mechanical stimulus,1.1828125191939184e-06,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a mechanical stimulus."" [GOC:hb]",214,389,21,20972,0.05398457583547558,0.09813084112149532,query_1,"['GO:0009605', 'GO:0009628']"
KEGG,KEGG:05134,Legionellosis,1.1946042802900718e-06,True,Legionellosis,56,324,14,8716,0.043209876543209874,0.25,query_1,['KEGG:00000']
GO:BP,GO:0001935,endothelial cell proliferation,1.2073864777299269e-06,True,"""The multiplication or reproduction of endothelial cells, resulting in the expansion of a cell population. Endothelial cells are thin flattened cells which line the inside surfaces of body cavities, blood vessels, and lymph vessels, making up the endothelium."" [GOC:add, ISBN:0781735149]",154,389,18,20972,0.04627249357326478,0.11688311688311688,query_1,['GO:0050673']
GO:BP,GO:0071260,cellular response to mechanical stimulus,1.3288484502987776e-06,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a mechanical stimulus."" [GOC:mah]",72,389,13,20972,0.033419023136246784,0.18055555555555555,query_1,"['GO:0009612', 'GO:0071214', 'GO:0071496']"
GO:BP,GO:0032814,regulation of natural killer cell activation,1.4211884743935658e-06,True,"""Any process that modulates the frequency, rate or extent of natural killer cell activation."" [GOC:mah]",36,389,10,20972,0.02570694087403599,0.2777777777777778,query_1,"['GO:0030101', 'GO:0051249']"
GO:BP,GO:0045620,negative regulation of lymphocyte differentiation,1.4303464583054308e-06,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of lymphocyte differentiation."" [GOC:go_curators]",59,389,12,20972,0.030848329048843187,0.2033898305084746,query_1,"['GO:0030098', 'GO:0045619', 'GO:0051250', 'GO:1902106']"
GO:BP,GO:0045639,positive regulation of myeloid cell differentiation,1.499718154887918e-06,True,"""Any process that activates or increases the frequency, rate or extent of myeloid cell differentiation."" [GOC:go_curators]",103,389,15,20972,0.038560411311053984,0.14563106796116504,query_1,"['GO:0030099', 'GO:0045597', 'GO:0045637']"
KEGG,KEGG:05133,Pertussis,1.5268786167412534e-06,True,Pertussis,76,324,16,8716,0.04938271604938271,0.21052631578947367,query_1,['KEGG:00000']
HP,HP:0002719,Recurrent infections,1.5742880602776995e-06,True,Increased susceptibility to infections as manifested by repeated bouts of infection.,1074,145,62,5200,0.42758620689655175,0.05772811918063315,query_1,['HP:0032101']
GO:BP,GO:0071496,cellular response to external stimulus,1.589909408470647e-06,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an external stimulus."" [GOC:mah]",73,389,13,20972,0.033419023136246784,0.1780821917808219,query_1,['GO:0009605']
